Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalBathrooms,TotalSF,HouseAge,RemodAge,PricePerSF
1216,20,3,99.0,7094,1,2,0,3,0,4,0,19,2,2,0,2,5,5,1966,1966,1,0,12,13,3,0.0,3,4,1,3,3,3,4,180,3,374,340,894,1,4,1,4,894,0,0,894,0,0,1,0,3,1,3,5,6,0,5,5,1966.0,1,1,384,4,4,2,0,0,0,0,0,0,3,2,4,0,5,2007,8,4,125000,1,1788,41,41,69.91051454138703
1217,90,4,68.0,8930,1,2,3,3,0,4,0,19,5,2,2,0,6,5,1978,1978,1,0,12,13,3,0.0,3,4,3,3,3,3,5,0,5,0,0,0,1,4,1,4,1318,584,0,1902,0,0,2,0,4,2,3,8,6,0,5,1,1978.0,2,2,539,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2010,8,4,112000,2,1902,32,32,58.88538380651946
1218,20,1,72.0,8640,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2009,2009,1,0,5,5,2,72.0,2,4,2,2,3,2,2,936,5,0,364,1300,1,0,1,4,1314,0,0,1314,1,0,2,0,3,1,2,6,6,0,5,1,2009.0,1,2,552,4,4,2,135,112,0,0,0,0,3,4,4,0,9,2009,6,5,229456,3,2614,0,0,87.7796480489671
1219,50,4,52.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,4,5,1947,1950,1,0,0,0,3,0.0,3,4,3,3,3,3,5,0,5,0,0,0,1,2,0,4,672,240,0,912,0,0,1,0,2,1,3,3,6,0,5,1,1980.0,2,0,0,4,4,0,0,0,0,0,0,0,3,4,4,0,7,2006,8,4,80500,1,912,59,56,88.26754385964912
1220,160,4,21.0,1680,1,2,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,0,5,5,1,236.0,3,4,1,3,3,3,5,0,5,0,672,672,1,4,1,4,672,546,0,1218,0,0,1,1,3,1,3,7,6,0,5,1,1980.0,2,0,0,4,4,0,201,0,0,0,0,0,3,4,4,0,4,2006,8,0,91500,2,1890,35,35,48.41269841269841
1221,20,3,66.0,7800,1,2,0,3,0,4,0,12,2,2,0,2,5,5,1964,1964,1,0,13,14,3,0.0,3,4,1,3,3,3,4,312,3,600,0,912,1,4,1,4,912,0,0,912,0,0,1,0,2,1,3,5,6,0,5,1,1964.0,2,1,288,4,4,2,0,0,0,0,0,0,3,4,4,0,11,2006,8,0,115000,1,1824,42,42,63.04824561403509
1222,20,3,55.0,8250,1,2,3,3,0,4,0,19,1,2,0,2,5,5,1968,1968,3,0,6,6,3,0.0,3,4,1,3,3,3,1,250,3,492,210,952,1,0,1,4,1211,0,0,1211,0,0,1,0,3,1,3,5,6,1,4,1,1968.0,2,1,322,4,4,2,0,63,0,0,0,0,3,4,4,0,8,2008,8,4,134000,1,2163,40,40,61.950993989828945
1223,50,3,78.0,10496,1,2,3,3,0,4,0,12,0,2,0,0,6,6,1949,1950,1,0,13,14,1,320.0,3,4,1,3,3,2,4,196,5,0,844,1040,1,0,1,4,1168,678,0,1846,0,0,2,0,3,1,3,7,6,1,2,1,1949.0,2,1,315,4,4,2,0,0,0,0,0,0,3,1,4,0,1,2007,8,4,143000,2,2886,58,57,49.549549549549546
1224,20,3,89.0,10680,1,2,3,3,0,4,0,12,2,2,0,2,5,3,1951,1951,3,0,13,14,1,44.0,3,4,1,3,0,3,3,756,5,0,1380,2136,1,4,0,0,2136,0,0,2136,0,0,2,0,4,1,3,7,4,0,5,5,1951.0,2,2,528,4,4,2,0,30,0,0,0,0,3,2,4,0,10,2006,8,4,137900,2,4272,55,55,32.27996254681648
1225,60,3,60.0,15384,1,2,0,3,0,4,0,8,6,2,0,5,7,5,2004,2005,1,0,12,13,3,0.0,2,4,2,2,3,0,2,724,5,0,64,788,1,0,1,4,788,702,0,1490,1,0,2,1,3,1,2,8,6,1,2,1,2004.0,0,2,388,4,4,2,100,75,0,0,0,0,3,4,4,0,2,2008,8,4,184000,4,2278,4,3,80.77260755048287
1226,80,3,65.0,10482,1,2,3,3,0,4,0,12,2,2,0,7,6,8,1958,1958,3,0,12,13,1,63.0,3,2,1,3,3,0,2,507,5,0,81,588,1,0,1,4,1138,0,0,1138,0,1,1,0,3,1,3,6,6,0,5,1,1958.0,1,1,264,4,4,2,224,0,0,0,0,0,3,3,4,0,6,2007,8,4,145000,2,1726,49,49,84.00926998841251
1227,60,3,86.0,14598,1,2,0,3,0,1,0,21,1,2,0,5,6,5,2007,2007,1,0,12,13,2,74.0,2,4,2,2,3,2,5,0,5,0,894,894,1,0,1,4,894,1039,0,1933,0,0,2,1,4,1,2,9,6,1,2,3,2007.0,0,3,668,4,4,2,100,18,0,0,0,0,3,4,4,0,1,2008,8,4,214000,3,2827,1,1,75.69862044570216
1228,20,3,72.0,8872,1,2,3,3,0,0,0,12,2,2,0,2,5,8,1965,2008,1,0,12,13,1,300.0,3,4,1,3,3,3,0,595,5,0,317,912,1,0,1,4,912,0,0,912,1,0,1,0,2,1,2,5,6,0,5,5,1992.0,2,2,576,4,4,2,0,240,0,0,0,0,3,4,4,0,12,2008,8,4,147000,2,1824,43,0,80.59210526315789
1229,120,3,65.0,8769,1,2,3,3,0,0,0,16,2,2,4,2,9,5,2008,2008,3,0,8,8,1,766.0,0,4,2,0,3,3,2,1540,5,0,162,1702,1,0,1,4,1702,0,0,1702,1,0,1,1,1,1,0,7,6,1,2,1,2008.0,0,3,1052,4,4,2,0,72,0,0,224,0,3,4,4,0,10,2008,6,5,367294,3,3404,0,0,107.90070505287896
1230,80,3,70.0,7910,1,2,3,3,0,4,0,12,2,2,0,7,5,5,1960,1960,3,0,3,6,3,0.0,3,4,1,3,3,3,0,666,5,0,409,1075,1,2,1,4,1507,0,0,1507,0,0,2,0,4,1,3,7,0,0,5,2,1960.0,2,1,404,4,4,2,0,0,0,0,0,0,3,1,4,0,8,2008,8,4,127000,2,2582,48,48,49.186676994577844
1231,90,3,69.0,18890,1,2,0,3,0,4,0,19,1,5,2,0,5,5,1977,1977,5,0,9,10,3,1.0,3,4,1,2,3,3,2,498,4,211,652,1361,1,0,1,4,1361,1259,0,2620,0,0,2,2,4,2,3,12,6,1,4,3,1977.0,1,2,600,4,4,0,155,24,145,0,0,0,3,4,0,8300,8,2007,8,4,190000,4,3981,30,30,47.72670183371012
1232,90,3,70.0,7728,1,2,3,3,0,4,0,12,2,2,2,7,5,6,1962,1962,3,0,13,14,1,120.0,3,4,1,3,3,0,0,803,5,0,303,1106,1,4,1,4,1190,0,0,1190,1,0,1,0,3,1,3,6,6,0,5,1,1962.0,2,2,540,4,4,2,0,18,0,0,0,0,3,1,4,0,5,2006,8,4,132500,2,2296,44,44,57.70905923344948
1233,90,3,70.0,9842,1,2,3,3,0,2,0,12,2,2,2,2,4,5,1962,1962,1,0,6,6,3,0.0,3,4,3,3,3,3,5,0,5,0,0,0,1,4,1,4,1224,0,0,1224,0,0,2,0,2,2,3,6,6,0,5,4,1962.0,2,2,462,4,4,2,0,0,0,0,0,0,3,4,4,0,3,2007,8,4,101800,2,1224,45,45,83.16993464052288
1234,20,3,69.0,12160,1,2,0,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,0,9,10,1,180.0,3,4,1,3,3,3,4,1000,5,0,188,1188,1,1,1,4,1188,0,0,1188,1,0,1,0,3,1,3,6,6,0,5,1,1959.0,1,2,531,4,4,2,0,0,0,0,0,0,3,2,4,0,5,2010,0,0,142000,2,2376,51,51,59.764309764309765
1235,70,2,55.0,8525,1,2,3,0,0,4,0,18,2,2,0,5,5,6,1911,1950,1,0,8,8,3,0.0,3,4,2,3,3,0,5,0,5,0,940,940,1,4,0,0,1024,940,0,1964,0,0,1,1,4,1,3,7,6,0,5,1,1980.0,2,0,0,4,4,0,0,192,0,0,0,0,3,4,4,0,11,2008,8,0,130000,2,2904,97,58,44.76584022038568
1236,70,3,96.0,13132,1,2,3,3,0,4,0,6,2,2,0,5,5,5,1914,1950,1,0,13,14,3,0.0,3,4,0,2,3,2,5,0,5,0,747,747,1,2,1,1,892,892,0,1784,0,0,1,1,4,1,3,9,6,0,5,5,1914.0,2,1,180,1,1,0,203,40,0,0,0,0,3,4,4,0,7,2006,8,4,138887,2,2531,92,56,54.874357961280126
1237,160,3,36.0,2628,1,2,3,3,0,4,0,16,2,2,3,5,7,5,2003,2003,1,0,12,15,2,106.0,2,4,2,2,3,3,5,0,5,0,764,764,1,0,1,4,764,862,0,1626,0,0,2,1,2,1,2,6,6,0,5,3,2003.0,1,2,474,4,4,2,0,27,0,0,0,0,3,4,4,0,6,2010,8,4,175500,3,2390,7,7,73.43096234309624
1238,60,3,41.0,12393,1,2,1,3,0,2,0,5,2,2,0,5,7,5,2004,2005,1,0,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,847,847,1,0,1,4,847,1101,0,1948,0,0,2,1,4,1,2,8,6,1,2,3,2004.0,0,2,434,4,4,2,100,48,0,0,0,0,3,4,4,0,9,2006,8,4,195000,3,2795,2,1,69.76744186046511
1239,20,3,63.0,13072,1,2,3,3,0,4,0,20,5,2,0,2,6,5,2005,2005,1,0,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,1141,1141,1,0,1,4,1141,0,0,1141,0,0,1,1,3,1,3,6,6,0,5,5,2005.0,2,2,484,4,4,2,0,0,0,0,0,0,3,4,4,0,3,2006,8,0,142500,2,2282,1,1,62.445223488168274
1240,20,3,64.0,9037,1,2,0,1,0,4,0,23,2,2,0,2,8,5,2006,2006,3,0,12,13,1,32.0,2,4,2,2,3,0,2,428,5,0,1048,1476,1,0,1,4,1484,0,0,1484,0,0,2,0,2,1,0,6,6,1,2,1,2006.0,1,2,472,4,4,2,120,33,0,0,0,0,3,4,4,0,12,2007,8,4,265900,2,2960,1,1,89.83108108108108
1241,60,3,65.0,8158,1,2,3,3,0,4,0,5,2,2,0,5,7,5,2003,2003,1,0,12,13,1,252.0,2,4,2,2,3,3,2,550,5,0,334,884,1,0,1,4,884,884,0,1768,1,0,2,1,3,1,2,8,6,0,5,1,2003.0,1,2,543,4,4,2,0,63,0,0,0,0,3,4,4,0,7,2008,8,4,224900,4,2652,5,5,84.80392156862744
1242,20,3,83.0,9849,1,2,3,3,0,4,0,21,2,2,0,2,7,6,2007,2007,3,0,12,13,2,0.0,2,4,2,2,3,0,5,0,5,0,1689,1689,1,0,1,4,1689,0,0,1689,0,0,2,0,3,1,2,7,6,0,5,1,2007.0,1,3,954,4,4,2,0,56,0,0,0,0,3,4,4,0,6,2007,6,5,248328,2,3378,0,0,73.51332149200711
1243,85,3,85.0,10625,1,2,3,3,0,4,0,14,2,2,0,6,7,6,1974,1974,1,0,9,10,1,81.0,3,4,1,2,3,1,2,885,3,168,0,1053,1,4,1,4,1173,0,0,1173,1,0,2,0,3,1,2,6,6,2,4,1,1974.0,1,2,528,4,4,2,0,120,0,0,0,0,3,2,4,0,1,2010,8,3,170000,3,2226,36,36,76.37017070979336
1244,20,3,107.0,13891,1,2,3,3,0,4,0,16,2,2,0,2,10,5,2006,2006,1,0,12,13,3,0.0,0,4,2,0,1,1,2,1386,5,0,690,2076,1,0,1,4,2076,0,0,2076,1,0,2,1,2,1,0,7,6,1,2,1,2006.0,0,3,850,4,4,2,216,229,0,0,0,0,3,4,4,0,9,2006,6,5,465000,4,4152,0,0,111.99421965317919
1245,70,3,69.0,11435,1,2,0,1,0,0,1,6,2,2,0,5,8,7,1929,1950,1,0,3,12,3,0.0,3,4,2,2,3,3,5,0,5,0,792,792,1,1,1,4,792,725,0,1517,0,0,1,0,3,1,2,7,6,2,2,5,1931.0,2,2,400,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2006,8,4,230000,1,2309,77,56,99.6102208748376
1246,80,3,78.0,12090,1,2,3,3,0,4,0,14,2,2,0,7,6,7,1984,2003,3,0,12,13,1,74.0,3,4,1,2,3,3,5,0,5,0,585,585,1,0,1,4,1140,728,0,1868,0,0,3,1,3,1,3,7,6,1,4,3,1984.0,0,2,477,4,4,2,268,112,0,0,147,0,3,4,4,0,1,2007,8,0,178000,4,2453,23,4,72.56420709335508
1247,60,1,65.0,8125,1,2,3,3,0,4,0,21,2,2,0,5,7,5,2005,2006,1,0,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,756,756,1,0,1,4,756,797,0,1553,0,0,2,1,3,1,2,6,6,0,5,1,2005.0,1,2,615,4,4,2,0,45,0,0,0,0,3,4,4,0,3,2006,6,5,186500,3,2309,1,0,80.77089649198787
1248,80,3,69.0,12328,1,2,0,3,0,4,0,11,2,2,0,7,6,5,1976,1976,1,0,6,6,1,335.0,3,4,1,3,3,0,2,539,5,0,473,1012,1,4,1,4,1034,0,0,1034,1,0,1,0,3,1,3,6,6,0,5,1,1976.0,2,3,888,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2010,8,4,169900,2,2046,34,34,83.04007820136853
1249,75,4,60.0,9600,1,0,3,3,0,4,0,17,2,2,0,4,6,5,1917,1950,1,0,0,0,3,0.0,3,4,0,2,3,3,4,319,5,0,416,735,4,1,0,4,1134,924,0,2058,0,0,1,1,3,1,3,8,6,1,2,5,1950.0,2,2,396,1,1,1,0,0,259,0,0,0,3,4,4,0,4,2008,8,4,129500,2,2793,91,58,46.365914786967416
1250,20,3,60.0,7200,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1950,1950,1,0,8,8,3,0.0,3,4,1,3,3,3,1,534,4,96,246,876,1,4,1,4,988,0,0,988,0,0,1,0,3,1,3,6,6,0,5,1,1950.0,2,1,276,4,4,2,0,80,0,0,0,0,3,4,4,0,5,2007,8,4,119000,1,1864,57,57,63.8412017167382
1251,20,3,93.0,11160,1,2,3,3,0,0,0,12,2,2,0,2,7,5,1968,1968,3,0,3,3,3,0.0,2,4,1,3,3,3,0,1065,5,0,1045,2110,1,0,1,4,2110,0,0,2110,1,0,2,1,3,1,0,8,6,2,4,1,1968.0,0,2,522,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2010,8,4,244000,4,4220,42,42,57.81990521327014
1252,120,3,69.0,3136,1,2,0,3,0,0,0,16,2,2,4,2,7,5,2003,2003,1,0,12,15,2,163.0,2,4,2,2,3,3,5,0,5,0,1405,1405,1,0,1,4,1405,0,0,1405,0,0,2,0,2,1,2,6,6,1,2,1,2003.0,1,2,478,4,4,2,148,36,0,0,0,0,3,4,4,0,3,2006,8,4,171750,2,2810,3,3,61.120996441281136
1253,20,3,62.0,9858,1,2,3,3,0,4,0,11,2,2,0,2,5,6,1968,1968,1,0,6,6,3,0.0,3,4,1,3,3,3,1,510,5,0,354,864,1,4,1,4,874,0,0,874,1,0,1,0,3,1,3,5,6,0,5,1,1968.0,1,1,288,4,4,2,33,0,0,0,0,0,3,1,2,600,11,2009,8,4,130000,2,1738,41,41,74.79861910241657
1254,60,3,69.0,17542,1,2,0,3,0,4,0,24,2,2,0,5,7,7,1974,2003,1,0,13,14,3,0.0,2,4,1,3,3,1,3,125,0,1031,36,1192,1,4,1,4,1516,651,0,2167,1,0,2,1,3,1,2,9,6,2,2,1,1974.0,1,2,518,4,4,2,220,47,0,0,0,0,3,2,4,0,7,2007,8,4,294000,4,3359,33,4,87.52604941947008
1255,60,3,60.0,6931,1,2,3,3,0,4,0,7,2,2,0,5,7,5,2003,2004,1,0,12,13,2,92.0,2,4,2,2,3,3,5,0,5,0,746,746,1,0,1,4,760,896,0,1656,0,0,2,1,3,1,2,7,6,1,2,3,2003.0,0,2,397,4,4,2,178,128,0,0,0,0,3,4,4,0,7,2008,8,4,165400,3,2402,5,4,68.85928393005828
1256,50,4,52.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,6,6,1931,1950,1,0,13,14,3,0.0,3,4,0,3,0,3,3,425,5,0,459,884,1,4,1,0,959,408,0,1367,0,0,1,0,3,1,3,6,6,1,2,5,1978.0,2,1,560,4,4,2,0,0,0,0,120,0,3,4,4,0,11,2007,8,4,127500,1,2251,76,57,56.641492669924475
1257,20,3,91.0,14303,1,2,0,3,0,0,0,15,2,2,0,2,8,5,1994,1994,3,0,6,6,1,554.0,2,4,2,2,3,1,2,1314,5,0,672,1986,1,0,1,4,1987,0,0,1987,1,0,2,0,2,1,2,7,6,1,4,1,1994.0,0,2,691,4,4,2,262,36,0,0,0,0,3,4,4,0,8,2008,8,4,301500,3,3973,14,14,75.88723886232066
1258,30,3,56.0,4060,1,2,3,3,0,0,0,7,1,2,0,2,5,8,1922,1950,1,0,13,14,3,0.0,3,4,2,1,3,3,5,0,5,0,864,864,1,0,1,4,864,0,0,864,0,0,1,0,2,1,3,4,6,0,5,1,1980.0,2,0,0,4,4,2,0,96,0,0,0,0,3,4,4,0,7,2009,8,4,99900,1,1728,87,59,57.8125
1259,80,3,59.0,9587,1,2,0,3,0,4,0,8,2,2,0,7,7,5,2005,2005,1,0,12,13,2,182.0,2,4,2,2,3,1,2,655,5,0,201,856,1,0,1,4,1166,0,0,1166,1,0,2,0,2,1,2,5,6,0,5,1,2005.0,0,2,400,4,4,2,212,0,0,0,0,0,3,4,4,0,7,2008,8,4,190000,3,2022,3,3,93.96636993076162
1260,20,3,65.0,9750,1,2,3,3,0,2,0,12,2,2,0,2,6,8,1969,1969,1,0,6,6,3,0.0,3,4,1,2,3,3,0,602,3,438,14,1054,1,2,1,4,1054,0,0,1054,1,0,1,1,3,1,3,6,6,0,5,1,1969.0,2,2,460,4,4,2,180,0,0,0,80,0,3,4,4,0,7,2008,8,4,151000,3,2108,39,39,71.63187855787476
1261,60,3,69.0,24682,1,2,2,3,0,1,0,8,6,2,0,5,6,5,1999,1999,1,0,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,841,841,1,0,1,4,892,783,0,1675,0,0,2,1,3,1,3,7,6,1,4,3,1999.0,0,2,502,4,4,2,0,103,0,0,0,0,3,4,4,0,6,2009,8,4,181000,3,2516,10,10,71.93958664546899
1262,20,3,80.0,9600,1,2,3,3,0,4,0,12,2,2,0,2,5,6,1956,1956,3,0,8,8,3,0.0,3,4,1,3,3,3,4,504,5,0,546,1050,1,2,1,4,1050,0,0,1050,0,0,1,0,2,1,3,5,6,0,5,1,1956.0,2,1,338,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2009,8,4,128900,1,2100,53,53,61.38095238095238
1263,50,3,69.0,11250,1,2,3,3,0,4,0,4,2,2,0,0,4,5,1957,1989,1,0,13,14,3,0.0,3,4,1,3,3,0,5,0,5,0,1104,1104,1,0,1,0,1104,684,0,1788,1,0,1,0,5,1,3,8,3,2,4,1,1957.0,2,1,304,4,4,2,120,0,0,0,0,0,3,4,4,0,11,2009,8,4,161500,2,2892,52,20,55.84370677731673
1264,70,3,60.0,13515,1,1,3,3,0,4,0,3,2,2,0,5,6,6,1919,1950,2,0,13,14,3,0.0,3,4,2,3,3,3,5,0,5,0,764,764,1,0,1,0,1060,764,0,1824,0,0,1,0,3,1,3,8,6,1,2,5,1940.0,2,2,520,4,4,0,0,0,126,0,0,0,3,0,4,0,7,2007,8,4,180500,1,2588,88,57,69.74497681607419
1265,120,2,34.0,4060,1,2,3,3,0,4,0,12,2,2,4,2,6,5,1998,1999,1,0,8,8,3,0.0,2,4,2,2,3,3,2,266,5,0,1139,1405,1,0,1,4,1337,0,0,1337,1,0,2,0,2,1,2,5,6,0,5,1,1998.0,0,2,511,4,4,2,144,68,0,0,0,0,3,4,4,0,8,2008,0,0,181000,3,2742,10,9,66.01021152443472
1266,160,1,35.0,3735,1,2,3,3,0,3,0,21,2,2,4,5,7,5,1999,1999,3,0,8,8,1,218.0,2,4,2,2,3,3,2,450,5,0,241,691,1,0,1,4,713,739,0,1452,1,0,2,1,3,1,2,6,6,0,5,5,1999.0,2,2,506,4,4,2,0,34,0,0,0,0,3,4,4,0,3,2006,8,4,183900,4,2143,7,7,85.81427904806347
1267,190,4,60.0,10120,1,2,0,0,0,4,0,17,1,2,1,4,7,4,1910,1950,3,0,13,14,3,0.0,1,4,1,3,3,3,5,0,5,0,925,925,1,4,0,1,964,925,0,1889,0,0,1,1,4,2,3,9,6,1,2,5,1960.0,2,1,308,4,4,0,0,0,264,0,0,0,3,2,4,0,1,2007,8,4,122000,2,2814,97,57,43.3546552949538
1268,20,3,89.0,13214,1,2,0,1,0,4,0,23,2,2,0,2,9,5,2008,2009,3,0,11,5,3,0.0,0,4,2,0,3,1,5,0,5,0,2002,2002,1,0,1,4,2018,0,0,2018,0,0,2,0,3,1,0,10,6,1,2,1,2009.0,0,3,746,4,4,2,144,76,0,0,0,0,3,4,4,0,5,2010,8,4,378500,2,4020,2,1,94.1542288557214
1269,50,3,69.0,14100,1,2,0,3,0,4,1,6,2,2,0,0,8,9,1935,1997,1,0,11,12,1,632.0,3,2,1,3,3,2,4,192,5,0,536,728,1,0,1,4,1968,1479,0,3447,0,0,3,1,4,1,2,11,6,2,2,3,1982.0,2,3,1014,4,4,2,314,12,0,0,0,0,3,1,4,0,5,2008,8,4,381000,4,4175,73,11,91.25748502994011
1270,50,3,78.0,11344,1,2,3,3,0,4,0,12,1,2,0,0,5,5,1958,1958,1,0,8,8,1,180.0,3,4,1,3,3,3,1,460,5,0,414,874,2,4,1,0,874,650,0,1524,0,0,1,1,3,1,3,7,6,0,5,1,1958.0,2,1,315,4,4,2,0,0,0,0,0,0,3,1,4,0,7,2007,8,4,144000,2,2398,49,49,60.05004170141785
1271,40,3,69.0,23595,1,2,3,2,0,4,2,4,2,2,0,2,7,6,1979,1979,5,5,9,10,3,0.0,2,4,2,2,3,1,2,1258,5,0,74,1332,1,4,1,4,1332,192,0,1524,2,0,0,1,0,1,2,4,6,1,4,1,1979.0,0,2,586,4,4,2,268,0,0,0,0,0,3,4,4,0,4,2010,8,4,260000,3,2856,31,31,91.03641456582633
1272,20,3,69.0,9156,1,2,0,3,0,4,0,14,4,2,0,2,6,7,1968,1968,3,0,3,3,3,0.0,3,4,1,3,3,3,5,0,5,0,1489,1489,1,2,1,4,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,2,1,1968.0,1,2,462,4,4,2,0,0,0,0,0,0,3,4,4,0,8,2009,8,4,185750,2,2978,41,41,62.374076561450636
1273,20,3,69.0,13526,1,2,0,3,0,1,0,19,2,2,0,2,5,6,1965,1965,3,0,6,10,1,114.0,3,4,1,3,3,3,1,560,3,375,0,935,1,4,1,4,935,0,0,935,1,0,1,0,3,1,3,5,6,0,5,1,1965.0,2,1,288,4,4,2,180,0,0,0,0,0,3,2,4,0,11,2006,8,4,137000,2,1870,41,41,73.2620320855615
1274,80,3,124.0,11512,1,2,0,3,0,0,0,7,2,2,0,7,6,7,1959,2006,1,0,9,10,1,84.0,3,4,1,3,3,0,0,719,5,0,300,1019,1,2,1,4,1357,0,0,1357,1,0,1,0,2,1,0,5,6,1,2,2,1959.0,1,1,312,4,4,2,0,0,0,0,163,0,3,0,4,0,5,2008,8,4,177000,2,2376,49,2,74.4949494949495
1275,50,3,53.0,5362,1,2,3,3,0,0,0,6,2,2,0,0,5,6,1910,2003,1,0,13,15,3,0.0,3,4,2,3,3,3,5,0,5,0,661,661,1,0,1,4,661,589,0,1250,0,0,2,0,3,1,3,8,6,1,2,5,1985.0,2,2,552,4,4,2,242,0,81,0,0,0,3,4,4,0,11,2007,8,4,139000,2,1911,97,4,72.7367870225013
1276,90,3,95.0,11345,1,2,3,3,0,0,0,12,1,2,2,5,5,5,1948,1950,1,3,0,0,2,567.0,3,4,1,3,3,3,4,220,5,0,708,928,1,2,1,0,928,992,0,1920,0,0,2,0,4,2,3,10,6,0,5,5,1948.0,2,2,400,4,1,2,0,0,0,0,0,0,3,4,4,0,7,2007,8,4,137000,2,2848,59,57,48.103932584269664
1277,60,3,69.0,12936,1,2,0,3,0,1,0,14,2,2,0,5,6,6,1972,1972,1,0,6,10,3,0.0,3,4,1,3,1,3,1,593,5,0,130,723,1,4,1,4,735,660,0,1395,0,1,1,1,3,1,3,6,6,1,4,1,1972.0,2,2,497,4,4,2,294,116,0,0,0,0,3,4,4,0,12,2009,8,4,162000,3,2118,37,37,76.48725212464589
1278,80,3,69.0,17871,1,2,0,3,0,1,0,14,2,2,0,7,6,5,1967,1976,1,0,6,6,1,359.0,3,4,1,2,3,0,0,528,5,0,1152,1680,1,1,1,4,1724,0,0,1724,1,0,1,1,3,1,3,7,6,1,2,1,1967.0,1,2,480,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2009,8,4,197900,3,3404,42,33,58.13748531139836
1279,60,3,75.0,9473,1,2,3,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,0,12,13,3,0.0,2,4,2,2,3,3,2,804,5,0,324,1128,1,0,1,4,1128,903,0,2031,1,0,2,1,3,1,2,7,6,1,2,1,2002.0,1,2,577,4,4,2,0,211,0,0,0,0,3,4,4,0,3,2008,8,4,237000,4,3159,6,6,75.02374169040836
1280,50,0,60.0,7500,1,2,3,3,0,4,0,9,2,2,0,0,4,4,1920,1950,1,0,8,8,3,0.0,3,2,1,3,3,3,5,0,5,0,698,698,1,4,1,0,698,430,0,1128,0,0,1,0,2,1,3,6,6,0,5,5,1980.0,1,2,528,4,4,2,30,0,164,0,0,0,3,4,4,0,4,2010,0,0,68400,1,1826,90,60,37.458926615553125
1281,20,3,67.0,9808,1,2,0,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,0,12,13,1,110.0,2,4,2,2,3,3,2,788,5,0,785,1573,1,0,1,4,1573,0,0,1573,1,0,2,0,3,1,2,6,6,0,5,1,2002.0,1,2,544,4,4,2,0,72,0,0,0,0,3,4,4,0,3,2009,8,4,227000,3,3146,7,7,72.15511760966307
1282,20,3,50.0,8049,1,2,0,3,0,1,0,23,2,2,0,2,7,5,1990,1990,3,0,6,6,1,54.0,3,4,1,2,3,3,0,1053,5,0,256,1309,1,4,1,4,1339,0,0,1339,1,0,2,0,2,1,3,6,6,1,4,1,1990.0,0,2,484,2,2,2,0,58,0,0,90,0,3,4,4,0,7,2006,8,4,180000,3,2648,16,16,67.97583081570997
1283,20,3,61.0,8800,1,2,0,3,0,4,0,5,2,2,0,2,5,7,1977,2008,1,0,6,6,3,0.0,3,4,1,2,3,2,3,532,4,144,364,1040,1,4,1,4,1040,0,0,1040,0,0,2,0,3,1,2,5,6,0,5,5,1977.0,2,2,484,4,4,2,0,0,0,0,288,0,3,4,4,0,9,2009,8,4,150500,2,2080,32,1,72.35576923076923
1284,90,3,94.0,9400,1,2,3,2,0,0,0,11,2,2,2,5,6,5,1971,1971,4,0,8,15,3,0.0,3,4,1,3,3,0,5,0,5,0,912,912,1,4,1,4,912,912,0,1824,0,0,2,2,4,2,3,8,6,0,5,1,1980.0,2,0,0,4,4,2,128,0,0,0,0,0,3,4,4,0,4,2010,8,4,139000,4,2736,39,39,50.80409356725146
